"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 19, 2018","286.50","286.50","289.75","286.00","0.35K","-0.17%"
"Dec 18, 2018","287.00","288.00","295.00","285.75","0.69K","-0.35%"
"Dec 17, 2018","288.00","287.50","289.75","286.25","0.17K","-1.94%"
"Dec 12, 2018","293.70","292.40","293.80","292.40","-","0.24%"
"Dec 11, 2018","293.00","290.20","293.00","287.50","-","3.72%"
"Dec 10, 2018","282.50","276.75","287.25","276.75","0.01K","-1.81%"
"Dec 07, 2018","287.70","289.70","293.50","286.80","-","-0.96%"
"Dec 06, 2018","290.50","286.40","293.00","282.20","-","3.38%"
"Dec 05, 2018","281.00","285.25","285.50","279.00","0.00K","-0.88%"
"Dec 04, 2018","283.50","287.50","287.50","287.50","0.00K","-1.13%"
"Dec 03, 2018","286.75","287.75","290.25","287.50","0.01K","-0.52%"
"Nov 30, 2018","288.25","286.50","294.75","286.50","0.05K","3.50%"
"Nov 29, 2018","278.50","289.25","296.75","276.00","0.16K","-3.80%"
"Nov 28, 2018","289.50","272.25","289.50","267.50","0.32K","7.42%"
"Nov 27, 2018","269.50","278.00","279.75","270.00","0.36K","-2.97%"
"Nov 26, 2018","277.75","286.25","289.00","277.00","0.59K","-3.05%"
"Nov 23, 2018","286.50","290.75","291.75","285.25","0.41K","-1.72%"
"Nov 21, 2018","291.50","303.75","303.75","290.25","0.68K","-4.03%"
"Nov 20, 2018","303.75","304.50","307.00","300.00","0.96K","-0.25%"
"Nov 19, 2018","304.50","299.25","318.25","298.50","1.08K","2.10%"
"Nov 16, 2018","298.25","290.75","299.25","290.00","0.39K","2.05%"
"Nov 15, 2018","292.25","290.00","294.00","286.50","0.40K","1.30%"
"Nov 14, 2018","288.50","284.75","292.50","283.25","0.67K","1.41%"
"Nov 13, 2018","284.50","283.50","285.25","282.00","0.44K","-0.18%"
"Nov 12, 2018","285.00","284.25","288.00","277.00","0.59K","0.00%"
"Nov 09, 2018","285.00","288.50","288.50","284.00","0.68K","-0.61%"
"Nov 08, 2018","286.75","287.00","289.00","281.75","0.47K","-0.17%"
"Nov 07, 2018","287.25","293.00","294.00","285.00","0.49K","-2.21%"
"Nov 06, 2018","293.75","292.50","295.00","290.00","0.26K","0.34%"
"Nov 05, 2018","292.75","288.25","294.00","285.50","0.50K","2.99%"
"Nov 02, 2018","284.25","281.00","288.75","281.00","0.44K","1.07%"
"Nov 01, 2018","281.25","277.00","282.75","277.00","0.56K","1.72%"
"Oct 31, 2018","276.50","280.75","281.75","275.25","0.65K","-1.16%"
"Oct 30, 2018","279.75","286.50","288.00","278.00","0.83K","-2.36%"
"Oct 29, 2018","286.50","292.00","295.75","285.00","0.52K","-1.88%"
"Oct 26, 2018","292.00","285.00","294.00","285.00","0.37K","2.19%"
"Oct 25, 2018","285.75","292.00","292.00","285.50","0.53K","-2.06%"
"Oct 24, 2018","291.75","296.25","297.00","290.50","0.56K","-1.77%"
"Oct 23, 2018","297.00","295.50","298.00","293.75","0.34K","0.51%"
"Oct 22, 2018","295.50","295.00","298.50","292.25","0.29K","0.08%"
"Oct 19, 2018","295.25","296.25","300.00","294.50","0.57K","0.00%"
"Oct 18, 2018","295.25","293.00","300.00","292.00","0.50K","0.00%"
"Oct 17, 2018","295.25","302.25","303.00","292.50","0.68K","-2.32%"
"Oct 16, 2018","302.25","300.75","306.00","299.75","0.76K","0.67%"
"Oct 15, 2018","300.25","287.50","307.00","283.75","1.87K","4.25%"
"Oct 12, 2018","288.00","286.50","288.00","285.00","0.27K","0.52%"
"Oct 11, 2018","286.50","283.25","287.25","281.00","0.38K","0.79%"
"Oct 10, 2018","284.25","286.00","290.75","283.50","0.42K","-0.61%"
"Oct 09, 2018","286.00","282.25","290.00","282.25","0.41K","1.33%"
"Oct 08, 2018","282.25","285.75","287.00","279.00","0.67K","-1.66%"
"Oct 05, 2018","287.00","287.50","294.50","286.25","0.91K","-0.35%"
"Oct 04, 2018","288.00","275.00","288.00","274.50","1.05K","4.73%"
"Oct 03, 2018","275.00","273.75","278.00","273.25","0.80K","0.73%"
"Oct 02, 2018","273.00","269.75","274.50","269.00","0.60K","1.20%"
"Oct 01, 2018","269.75","266.25","272.50","265.50","0.61K","1.89%"
"Sep 28, 2018","264.75","260.50","267.25","259.50","0.55K","1.73%"
"Sep 27, 2018","260.25","258.75","260.50","257.25","0.40K","0.68%"
"Sep 26, 2018","258.50","257.75","259.25","254.00","0.23K","0.58%"
"Sep 25, 2018","257.00","259.00","260.50","256.00","0.35K","-0.87%"
"Sep 24, 2018","259.25","253.25","259.50","252.75","0.86K","2.47%"
"Sep 21, 2018","253.00","249.00","253.25","248.75","0.26K","1.61%"
"Sep 20, 2018","249.00","250.00","250.75","242.75","0.33K","-0.10%"
"Sep 19, 2018","249.25","248.25","255.25","245.50","0.73K","1.42%"
"Sep 18, 2018","245.75","242.75","246.50","238.50","0.39K","1.13%"
"Sep 17, 2018","243.00","241.00","243.50","235.75","0.62K","0.08%"
"Sep 14, 2018","242.80","243.80","243.80","241.00","-","-0.16%"
"Sep 13, 2018","243.20","247.90","248.60","242.20","-","-1.78%"
"Sep 12, 2018","247.60","248.30","249.30","246.30","-","0.00%"
"Sep 11, 2018","247.60","252.80","253.60","246.70","-","3.71%"
"Sep 10, 2018","238.75","247.50","247.50","247.50","0.00K","1.81%"
"Sep 07, 2018","234.50","246.00","246.00","246.00","0.00K","0.11%"
"Sep 06, 2018","234.25","245.00","247.50","245.00","0.00K","-5.32%"
"Sep 05, 2018","247.40","247.20","251.30","245.90","-","5.73%"
"Sep 04, 2018","234.00","239.50","239.50","239.50","0.01K","-3.90%"
"Aug 31, 2018","243.50","242.00","242.00","239.50","0.01K","1.67%"
"Aug 30, 2018","239.50","249.50","252.25","240.50","0.07K","-4.87%"
"Aug 29, 2018","251.75","249.00","255.50","249.00","0.10K","1.82%"
"Aug 28, 2018","247.25","247.75","252.50","245.00","0.12K","0.00%"
"Aug 27, 2018","247.25","259.00","263.50","247.50","0.23K","-4.72%"
"Aug 24, 2018","259.50","263.25","264.00","258.75","0.07K","-1.42%"
"Aug 23, 2018","263.25","260.25","265.75","260.25","0.10K","1.35%"
"Aug 22, 2018","259.75","256.75","260.25","255.00","0.30K","1.07%"
"Aug 21, 2018","257.00","259.00","260.00","254.25","0.06K","-1.44%"
"Aug 20, 2018","260.75","260.00","262.00","258.00","0.03K","0.77%"
"Aug 17, 2018","258.75","254.25","259.75","254.00","0.08K","1.97%"
"Aug 16, 2018","253.75","250.00","254.75","249.00","0.09K","1.60%"
"Aug 15, 2018","249.75","259.00","261.00","250.75","0.13K","-4.03%"
"Aug 14, 2018","260.25","258.00","261.50","257.75","0.03K","0.87%"
"Aug 13, 2018","258.00","256.75","261.25","256.75","0.08K","0.49%"
"Aug 10, 2018","256.75","261.50","265.50","259.00","0.05K","-1.82%"
"Aug 09, 2018","261.50","263.75","269.00","259.00","0.21K","-0.85%"
"Aug 08, 2018","263.75","257.75","264.50","255.75","0.11K","3.33%"
"Aug 07, 2018","255.25","261.25","262.25","255.25","0.27K","-2.39%"
"Aug 06, 2018","261.50","249.00","261.50","249.00","0.21K","4.70%"
"Aug 03, 2018","249.75","244.00","250.00","243.50","0.23K","2.78%"
"Aug 02, 2018","243.00","237.50","244.00","237.00","0.16K","1.67%"
"Aug 01, 2018","239.00","236.75","241.00","235.00","0.31K","1.38%"
"Jul 31, 2018","235.75","232.25","237.75","232.25","0.31K","1.29%"
"Jul 30, 2018","232.75","233.50","236.50","232.00","0.31K","0.32%"
"Jul 27, 2018","232.00","232.50","233.50","231.50","0.10K","-0.22%"
"Jul 26, 2018","232.50","233.00","234.75","232.50","0.10K","0.11%"
"Jul 25, 2018","232.25","230.00","233.00","229.50","0.10K","0.76%"
"Jul 24, 2018","230.50","231.50","231.50","229.00","0.06K","-0.43%"
"Jul 23, 2018","231.50","232.75","233.50","229.25","0.05K","-0.75%"
"Jul 20, 2018","233.25","232.00","233.50","227.50","0.08K","0.54%"
"Jul 19, 2018","232.00","234.50","235.00","229.00","0.06K","-0.85%"
"Jul 18, 2018","234.00","231.00","236.50","231.00","0.05K","1.08%"
"Jul 17, 2018","231.50","231.25","232.75","229.75","0.06K","0.00%"
"Jul 16, 2018","231.50","237.00","237.50","227.25","0.17K","-2.85%"
"Jul 13, 2018","238.30","237.40","239.00","235.40","-","-7.46%"
"Jul 12, 2018","257.50","256.00","256.00","256.00","0.01K","8.70%"
"Jul 11, 2018","236.90","236.80","240.00","234.20","-","-7.46%"
"Jul 10, 2018","256.00","258.00","258.00","256.00","0.01K","6.98%"
"Jul 09, 2018","239.30","241.10","241.40","238.60","-","-5.88%"
"Jul 06, 2018","254.25","265.00","265.00","254.00","0.01K","-1.55%"
"Jul 05, 2018","258.25","248.00","250.00","248.00","0.00K","1.67%"
"Jul 03, 2018","254.00","254.00","254.00","254.00","0.00K","3.46%"
"Jul 02, 2018","245.50","248.00","254.00","248.00","0.01K","-2.00%"
"Jun 29, 2018","250.50","249.00","249.00","249.00","0.00K","3.09%"
"Jun 28, 2018","243.00","248.00","253.50","241.50","0.11K","-4.33%"
"Jun 27, 2018","254.00","241.00","255.25","237.00","0.41K","5.28%"
"Jun 26, 2018","241.25","240.00","242.00","239.00","0.54K","0.10%"
"Jun 25, 2018","241.00","243.00","244.75","239.75","0.52K","-1.43%"
"Jun 22, 2018","244.50","240.00","244.75","239.50","0.38K","1.03%"
"Jun 21, 2018","242.00","238.75","243.00","237.00","0.57K","1.36%"
"Jun 20, 2018","238.75","235.75","239.25","233.00","0.43K","1.60%"
"Jun 19, 2018","235.00","233.50","237.00","228.50","0.54K","0.75%"
"Jun 18, 2018","233.25","234.50","235.75","230.50","0.38K","-0.11%"
"Jun 15, 2018","233.50","228.25","235.00","228.00","0.46K","1.52%"
"Jun 14, 2018","230.00","233.25","234.50","226.00","0.52K","-1.29%"
"Jun 13, 2018","233.00","242.50","243.75","231.25","0.50K","-3.82%"
"Jun 12, 2018","242.25","242.25","244.00","240.50","0.23K","-0.10%"
"Jun 11, 2018","242.50","244.50","245.00","240.75","0.39K","0.73%"
"Jun 08, 2018","240.75","239.00","246.75","233.75","0.38K","0.73%"
"Jun 07, 2018","239.00","243.50","244.75","235.50","0.56K","-0.73%"
"Jun 06, 2018","240.75","245.75","248.00","239.50","0.41K","-1.33%"
"Jun 05, 2018","244.00","241.00","246.50","238.75","0.31K","1.14%"
"Jun 04, 2018","241.25","245.50","248.00","240.25","0.36K","-1.93%"
"Jun 01, 2018","246.00","246.00","250.75","243.75","0.63K","0.51%"
"May 31, 2018","244.75","238.75","246.50","238.25","0.68K","2.51%"
"May 30, 2018","238.75","244.75","247.00","238.00","0.78K","-2.15%"
"May 29, 2018","244.00","249.25","254.00","243.75","0.58K","-1.91%"
"May 25, 2018","248.75","246.75","253.75","241.25","0.39K","1.95%"
"May 24, 2018","244.00","252.00","254.00","241.25","0.70K","-3.17%"
"May 23, 2018","252.00","249.75","253.00","249.25","0.53K","0.90%"
"May 22, 2018","249.75","243.50","250.00","243.50","0.53K","1.83%"
"May 21, 2018","245.25","243.00","245.50","242.00","0.28K","1.34%"
"May 18, 2018","242.00","240.75","243.00","240.75","0.13K","0.41%"
"May 17, 2018","241.00","241.00","242.50","240.25","0.09K","-0.10%"
"May 16, 2018","241.25","240.50","243.00","238.50","0.23K","0.42%"
"May 15, 2018","240.25","236.00","241.00","236.00","0.21K","-0.15%"
"May 14, 2018","240.60","235.70","241.50","233.50","-","1.86%"
"May 11, 2018","236.20","243.60","243.90","232.80","-","-3.00%"
"May 10, 2018","243.50","241.40","244.60","239.70","-","0.87%"
"May 09, 2018","241.40","241.20","242.70","240.00","-","5.41%"
"May 08, 2018","229.00","226.75","226.75","226.75","0.00K","-3.38%"
"May 07, 2018","237.00","236.20","237.20","235.80","-","0.59%"
"May 04, 2018","235.60","236.90","237.80","234.20","-","-0.67%"
"May 03, 2018","237.20","236.90","237.90","236.50","-","0.21%"
"May 02, 2018","236.70","238.30","238.60","234.50","-","3.93%"
"May 01, 2018","227.75","226.00","226.00","226.00","0.02K","1.00%"
"Apr 30, 2018","225.50","225.00","227.00","222.25","0.03K","1.81%"
"Apr 27, 2018","221.50","222.00","222.75","219.00","0.21K","0.34%"
"Apr 26, 2018","220.75","224.50","224.75","217.00","0.41K","-0.90%"
"Apr 25, 2018","222.75","222.00","227.00","221.75","0.19K","-0.67%"
"Apr 24, 2018","224.25","226.25","227.50","215.00","0.61K","-1.10%"
"Apr 23, 2018","226.75","232.75","235.00","221.75","1.03K","-2.47%"
"Apr 20, 2018","232.50","236.00","236.00","231.50","0.24K","-0.85%"
"Apr 19, 2018","234.50","235.75","236.75","233.25","0.82K","-0.64%"
"Apr 18, 2018","236.00","228.75","236.25","228.50","0.62K","3.17%"
"Apr 17, 2018","228.75","230.25","232.25","227.75","0.29K","-0.76%"
"Apr 16, 2018","230.50","233.50","234.25","225.50","0.44K","-1.60%"
"Apr 13, 2018","234.25","239.00","239.25","233.00","0.35K","-1.37%"
"Apr 12, 2018","237.50","238.75","241.00","237.00","0.36K","0.00%"
"Apr 11, 2018","237.50","236.75","239.00","235.00","0.56K","0.42%"
"Apr 10, 2018","236.50","237.50","238.25","231.00","0.52K","-0.32%"
"Apr 09, 2018","237.25","236.75","238.25","235.75","0.65K","1.71%"
"Apr 06, 2018","233.25","231.00","234.50","230.25","0.22K","0.21%"
"Apr 05, 2018","232.75","230.00","233.75","228.50","0.40K","1.20%"
"Apr 04, 2018","230.00","234.00","234.75","224.50","0.68K","-1.08%"
"Apr 03, 2018","232.50","232.75","234.50","230.25","0.69K","0.32%"
"Apr 02, 2018","231.75","226.50","233.00","226.50","1.07K","3.00%"
"Mar 29, 2018","225.00","222.75","228.25","221.50","0.72K","1.47%"
"Mar 28, 2018","221.75","226.00","226.75","221.50","0.56K","-1.88%"
"Mar 27, 2018","226.00","227.75","228.75","225.50","0.39K","-0.22%"
"Mar 26, 2018","226.50","227.50","232.25","226.50","0.48K","0.11%"
"Mar 23, 2018","226.25","228.25","229.50","222.50","0.76K","-1.09%"
"Mar 22, 2018","228.75","229.50","232.50","228.25","0.68K","-1.19%"
"Mar 21, 2018","231.50","235.75","235.75","227.50","0.72K","-1.70%"
"Mar 20, 2018","235.50","236.00","239.00","233.75","0.74K","0.21%"
"Mar 19, 2018","235.00","242.00","242.00","234.00","0.90K","-2.99%"
"Mar 16, 2018","242.25","253.50","253.50","241.75","1.05K","-3.49%"
"Mar 15, 2018","251.00","256.00","257.00","248.50","0.66K","-2.52%"
"Mar 14, 2018","257.50","264.70","265.50","255.10","-","-0.19%"
"Mar 13, 2018","258.00","262.00","262.00","254.00","0.00K","-2.09%"
"Mar 12, 2018","263.50","263.60","270.20","262.50","-","0.42%"
"Mar 09, 2018","262.40","265.40","265.90","262.10","-","-1.24%"
"Mar 08, 2018","265.70","266.10","267.50","264.50","-","0.57%"
"Mar 07, 2018","264.20","268.10","268.10","263.50","-","0.84%"
"Mar 06, 2018","262.00","265.50","265.50","261.25","0.01K","-1.04%"
"Mar 05, 2018","264.75","263.25","263.25","263.00","0.00K","-0.09%"
"Mar 02, 2018","265.00","268.75","269.50","264.00","0.01K","-1.49%"
"Mar 01, 2018","269.00","261.50","268.00","260.00","0.01K","2.28%"
"Feb 28, 2018","263.00","264.00","267.25","262.00","0.05K","1.15%"
"Feb 27, 2018","260.00","261.00","266.50","259.25","0.16K","-0.95%"
"Feb 26, 2018","262.50","261.50","263.00","260.25","0.39K","0.96%"
"Feb 23, 2018","260.00","257.00","261.25","255.25","0.23K","0.87%"
"Feb 22, 2018","257.75","258.00","264.50","256.75","0.28K","-0.19%"
"Feb 21, 2018","258.25","266.00","266.00","257.25","0.38K","-3.00%"
"Feb 20, 2018","266.25","267.00","268.50","265.25","0.29K","-0.56%"
"Feb 16, 2018","267.75","268.50","268.50","265.00","0.25K","-0.28%"
"Feb 15, 2018","268.50","266.25","269.00","264.00","0.37K","1.03%"
"Feb 14, 2018","265.75","273.75","278.00","265.00","0.50K","-2.83%"
"Feb 13, 2018","273.50","274.75","280.50","272.25","0.51K","-0.55%"
"Feb 12, 2018","275.00","268.00","275.75","267.00","0.61K","3.19%"
"Feb 09, 2018","266.50","269.75","271.00","266.00","0.31K","-1.11%"
"Feb 08, 2018","269.50","273.75","274.75","266.00","0.67K","-1.37%"
"Feb 07, 2018","273.25","270.75","274.00","269.00","0.44K","1.58%"
"Feb 06, 2018","269.00","266.25","270.75","266.00","0.25K","0.65%"
"Feb 05, 2018","267.25","266.50","272.50","266.00","0.41K","-0.09%"
"Feb 02, 2018","267.50","266.75","269.75","266.00","0.25K","0.09%"
"Feb 01, 2018","267.25","265.75","270.00","265.50","0.46K","0.66%"
"Jan 31, 2018","265.50","270.25","272.75","258.50","0.86K","-1.67%"
"Jan 30, 2018","270.00","269.75","272.75","268.75","0.46K","0.19%"
"Jan 29, 2018","269.50","265.25","270.50","261.00","0.44K","1.32%"
"Jan 26, 2018","266.00","261.00","266.50","256.50","0.55K","1.92%"
"Jan 25, 2018","261.00","276.00","279.00","259.25","1.22K","-5.26%"
"Jan 24, 2018","275.50","270.75","278.75","269.75","0.99K","2.04%"
"Jan 23, 2018","270.00","266.25","274.75","265.25","1.17K","1.89%"
"Jan 22, 2018","265.00","258.50","266.00","258.50","0.39K","2.71%"
"Jan 19, 2018","258.00","259.00","262.75","257.75","0.46K","-0.67%"
"Jan 18, 2018","259.75","255.00","261.75","254.00","0.76K","2.16%"
"Jan 17, 2018","254.25","250.25","256.00","250.25","0.66K","1.70%"
"Jan 16, 2018","250.00","249.25","252.75","249.25","0.20K","0.20%"
"Jan 12, 2018","249.50","250.00","252.00","248.75","0.38K","-0.40%"
"Jan 11, 2018","250.50","251.00","254.25","250.00","0.36K","-0.20%"
"Jan 10, 2018","251.00","249.00","254.00","247.00","0.40K","0.80%"
"Jan 09, 2018","249.00","250.25","252.50","248.00","0.48K","-0.40%"
"Jan 08, 2018","250.00","249.00","251.25","246.50","0.45K","0.60%"
"Jan 05, 2018","248.50","245.50","250.00","245.50","0.42K","1.12%"
"Jan 04, 2018","245.75","245.00","246.75","244.50","0.28K","0.51%"
"Jan 03, 2018","244.50","243.00","245.25","242.00","0.47K","0.82%"
"Jan 02, 2018","242.50","240.75","242.75","238.75","0.34K","0.62%"
"Dec 29, 2017","241.00","243.00","244.25","239.25","0.45K","-0.82%"
"Dec 28, 2017","243.00","242.50","244.75","241.75","0.30K","0.10%"
"Dec 27, 2017","242.75","244.00","247.75","242.00","0.25K","-0.21%"
"Dec 26, 2017","243.25","241.75","244.00","240.25","0.21K","0.31%"
"Dec 22, 2017","242.50","244.25","244.75","241.75","0.22K","-0.61%"
"Dec 21, 2017","244.00","244.50","245.75","242.75","0.37K","-0.41%"
"Dec 20, 2017","245.00","247.00","247.00","244.25","0.27K","-0.61%"
"Dec 19, 2017","246.50","252.00","253.50","243.75","0.64K","-1.99%"
"Dec 18, 2017","251.50","252.50","256.75","251.25","0.34K","-1.08%"
"Dec 15, 2017","254.25","252.25","255.50","251.75","0.26K","0.41%"
"Dec 14, 2017","253.20","250.50","255.50","248.50","-","8.21%"
"Dec 13, 2017","234.00","236.25","236.75","235.00","0.01K","-4.18%"
"Dec 12, 2017","244.20","244.60","246.20","241.50","-","-0.08%"
"Dec 11, 2017","244.40","241.40","247.40","240.10","-","8.02%"
"Dec 08, 2017","226.25","226.75","226.75","223.25","0.02K","-8.10%"
"Dec 07, 2017","246.20","249.00","249.40","243.50","-","-0.93%"
"Dec 06, 2017","248.50","254.50","255.50","248.20","-","3.97%"
"Dec 05, 2017","239.00","240.00","240.00","238.75","0.01K","-7.26%"
"Dec 04, 2017","257.70","264.70","265.10","257.30","-","4.23%"
"Dec 01, 2017","247.25","245.75","245.75","245.75","0.00K","-0.20%"
"Nov 30, 2017","247.75","245.75","245.75","244.25","0.01K","0.51%"
"Nov 29, 2017","246.50","245.25","248.50","240.00","0.28K","0.72%"
"Nov 28, 2017","244.75","251.00","251.25","244.25","0.56K","-2.30%"
"Nov 27, 2017","250.50","249.50","255.50","249.50","0.63K","0.50%"
"Nov 24, 2017","249.25","250.50","251.75","247.75","0.41K","-0.60%"
"Nov 22, 2017","250.75","256.25","259.00","250.50","0.56K","-1.96%"
"Nov 21, 2017","255.75","253.75","257.00","250.50","0.55K","0.29%"
"Nov 20, 2017","255.00","256.25","256.75","251.25","0.92K","-0.78%"
"Nov 17, 2017","257.00","262.25","262.25","254.50","0.80K","-2.00%"
"Nov 16, 2017","262.25","268.25","268.75","260.00","0.84K","-2.60%"
"Nov 15, 2017","269.25","276.25","277.50","265.25","0.40K","-2.53%"
"Nov 14, 2017","276.25","274.00","276.75","272.75","0.45K","1.01%"
"Nov 13, 2017","273.50","273.00","275.50","272.00","0.22K","0.55%"
"Nov 10, 2017","272.00","275.75","276.50","270.25","0.27K","-0.37%"
"Nov 09, 2017","273.00","268.75","276.75","267.00","0.53K","1.30%"
"Nov 08, 2017","269.50","269.75","270.75","264.50","0.42K","-0.37%"
"Nov 07, 2017","270.50","268.50","271.00","264.00","0.41K","0.56%"
"Nov 06, 2017","269.00","262.50","270.00","260.50","0.47K","2.28%"
"Nov 03, 2017","263.00","265.00","267.75","260.25","0.29K","-0.57%"
"Nov 02, 2017","264.50","272.00","272.75","264.25","0.42K","-2.58%"
"Nov 01, 2017","271.50","266.00","274.00","264.00","0.62K","2.55%"
"Oct 31, 2017","264.75","264.00","267.00","257.00","0.64K","0.57%"
"Oct 30, 2017","263.25","264.50","267.00","262.00","0.53K","-0.75%"
"Oct 27, 2017","265.25","267.00","267.00","262.00","0.36K","1.05%"
"Oct 26, 2017","262.50","275.75","277.25","261.25","0.67K","-4.98%"
"Oct 25, 2017","276.25","279.25","282.75","275.50","0.40K","-0.27%"
"Oct 24, 2017","277.00","275.00","279.50","273.50","0.34K","1.28%"
"Oct 23, 2017","273.50","268.50","275.00","266.75","0.39K","1.39%"
"Oct 20, 2017","269.75","270.00","273.50","266.50","0.42K","0.09%"
"Oct 19, 2017","269.50","266.50","272.50","265.50","0.31K","0.65%"
"Oct 18, 2017","267.75","267.75","268.75","264.00","0.31K","1.13%"
"Oct 17, 2017","264.75","259.75","264.75","259.25","0.37K","2.02%"
"Oct 16, 2017","259.50","267.00","269.50","258.00","0.64K","-2.72%"
"Oct 13, 2017","266.75","262.00","268.00","262.00","0.49K","1.91%"
"Oct 12, 2017","261.75","252.75","264.00","251.75","0.69K","3.56%"
"Oct 11, 2017","252.75","250.75","253.00","248.50","0.25K","1.30%"
"Oct 10, 2017","249.50","248.50","252.50","247.00","0.34K","0.50%"
"Oct 09, 2017","248.25","251.50","252.25","246.25","0.13K","-1.10%"
"Oct 06, 2017","251.00","247.25","252.50","245.50","0.17K","1.52%"
"Oct 05, 2017","247.25","246.75","248.50","245.75","0.08K","0.41%"
"Oct 04, 2017","246.25","250.75","250.75","246.00","0.33K","-1.99%"
"Oct 03, 2017","251.25","252.50","253.25","250.50","0.13K","-0.50%"
"Oct 02, 2017","252.50","252.00","254.25","248.50","0.19K","0.50%"
"Sep 29, 2017","251.25","249.25","253.25","244.50","0.75K","0.70%"
"Sep 28, 2017","249.50","249.00","250.25","247.75","0.09K","0.60%"
"Sep 27, 2017","248.00","248.00","251.25","243.50","0.33K","-0.90%"
"Sep 26, 2017","250.25","250.75","252.00","247.50","0.20K","-0.20%"
"Sep 25, 2017","250.75","247.50","251.75","246.00","0.26K","1.11%"
"Sep 22, 2017","248.00","248.00","252.00","245.50","0.18K","-0.80%"
"Sep 21, 2017","250.00","246.25","252.00","246.25","0.27K","1.52%"
"Sep 20, 2017","246.25","241.50","249.00","241.00","0.58K","2.50%"
"Sep 19, 2017","240.25","239.75","244.00","235.25","0.38K","0.21%"
"Sep 18, 2017","239.75","236.50","242.00","232.50","0.30K","1.59%"
"Sep 15, 2017","236.00","238.00","238.75","234.50","0.21K","-1.42%"
"Sep 14, 2017","239.40","239.10","242.30","237.70","-","0.17%"
"Sep 13, 2017","239.00","235.30","239.30","235.10","-","1.36%"
"Sep 12, 2017","235.80","235.90","239.40","234.30","-","0.08%"
"Sep 11, 2017","235.60","233.90","235.80","233.30","-","1.12%"
"Sep 08, 2017","233.00","235.30","235.90","232.40","-","-0.85%"
"Sep 07, 2017","235.00","233.75","233.75","233.75","0.00K","0.04%"
"Sep 06, 2017","234.90","232.50","235.60","230.80","-","0.82%"
"Sep 05, 2017","233.00","239.40","243.60","231.20","-","-1.31%"
"Sep 01, 2017","236.10","238.80","241.00","235.60","-","5.64%"
"Aug 31, 2017","223.50","228.00","241.50","223.50","0.01K","-2.08%"
"Aug 30, 2017","228.25","240.25","240.50","223.50","0.04K","-2.87%"
"Aug 29, 2017","235.00","237.00","237.00","232.25","0.02K","-1.47%"
"Aug 28, 2017","238.50","246.00","246.00","236.75","0.06K","-1.14%"
"Aug 25, 2017","241.25","240.75","247.25","239.75","0.05K","0.84%"
"Aug 24, 2017","239.25","240.75","249.50","233.00","0.26K","0.21%"
"Aug 23, 2017","238.75","238.25","239.75","237.50","0.03K","-0.10%"
"Aug 22, 2017","239.00","244.25","244.25","238.50","0.07K","-1.95%"
"Aug 21, 2017","243.75","254.00","254.00","244.75","0.17K","-4.32%"
"Aug 18, 2017","254.75","257.50","259.50","254.50","0.07K","-1.36%"
"Aug 17, 2017","258.25","261.50","267.00","257.25","0.13K","-0.67%"
"Aug 16, 2017","260.00","257.25","261.50","257.25","0.08K","0.68%"
"Aug 15, 2017","258.25","262.75","262.75","257.25","0.05K","-1.24%"
"Aug 14, 2017","261.50","260.25","262.00","257.75","0.07K","-0.95%"
"Aug 11, 2017","264.00","265.25","266.00","260.00","0.09K","-0.75%"
"Aug 10, 2017","266.00","271.25","278.75","265.00","0.14K","-1.66%"
"Aug 09, 2017","270.50","273.25","274.75","270.50","0.12K","-1.10%"
"Aug 08, 2017","273.50","275.00","276.25","272.75","0.11K","-0.27%"
"Aug 07, 2017","274.25","283.75","284.50","274.25","0.16K","-3.35%"
"Aug 04, 2017","283.75","282.00","284.75","282.00","0.14K","-0.53%"
"Aug 03, 2017","285.25","289.25","289.50","283.25","0.05K","-1.47%"
"Aug 02, 2017","289.50","282.50","294.50","282.50","0.17K","3.30%"
"Aug 01, 2017","280.25","286.00","286.00","278.75","0.22K","-1.41%"
"Jul 31, 2017","284.25","290.25","290.25","281.25","0.34K","-2.07%"
"Jul 28, 2017","290.25","292.75","296.25","288.75","0.24K","-0.51%"
"Jul 27, 2017","291.75","288.00","294.50","286.50","0.08K","1.13%"
"Jul 26, 2017","288.50","284.75","290.00","280.50","0.06K","2.30%"
"Jul 25, 2017","282.00","293.00","297.00","281.00","0.07K","-2.34%"
"Jul 24, 2017","288.75","293.00","297.50","282.25","0.13K","-2.37%"
"Jul 21, 2017","295.75","295.25","299.25","293.50","0.06K","0.00%"
"Jul 20, 2017","295.75","292.25","297.00","289.25","0.05K","0.94%"
"Jul 19, 2017","293.00","292.50","297.50","292.25","0.04K","0.43%"
"Jul 18, 2017","291.75","287.00","301.50","287.00","0.17K","2.19%"
"Jul 17, 2017","285.50","282.00","288.25","280.25","0.05K","0.07%"
"Jul 14, 2017","285.30","276.90","290.60","275.60","-","-3.12%"
"Jul 13, 2017","294.50","304.25","312.25","304.25","0.01K","-1.92%"
"Jul 12, 2017","300.25","308.00","308.00","308.00","0.00K","2.75%"
"Jul 11, 2017","292.20","291.30","292.90","284.20","-","-4.51%"
"Jul 10, 2017","306.00","305.00","305.00","305.00","0.00K","8.32%"
"Jul 07, 2017","282.50","279.75","279.75","279.75","0.00K","3.57%"
"Jul 06, 2017","272.75","272.00","272.00","272.00","0.00K","-4.57%"
