,Date,Price,Open,High,Low,Vol.,Change %,direction
859,2017-08-22,63.88,64.85,65.15,63.35,22790.0,-0.012199999999999999,-1
860,2017-08-21,64.67,65.5,65.7,64.25,17150.0,-0.0219,-1
861,2017-08-18,66.12,66.5,66.8,65.42,19370.0,-0.012,-1
862,2017-08-17,66.92,68.47,68.47,66.42,22270.0,-0.027000000000000003,-1
863,2017-08-16,68.78,70.6,71.33,67.95,28560.0,-0.0248,-1
864,2017-08-15,70.53,69.47,70.9,69.38,22670.0,0.0197,1
865,2017-08-14,69.17,68.7,69.47,68.62,13310.0,-0.18289999999999998,-1
866,2017-08-11,84.65,84.6,84.75,84.5,3550.0,0.0024,1
867,2017-08-10,84.45,84.17,84.5,84.05,5510.0,0.0039000000000000003,1
868,2017-08-09,84.12,83.8,84.17,83.72,3760.0,0.0070999999999999995,1
869,2017-08-08,83.53,83.67,83.92,83.35,4700.0,0.0016,1
870,2017-08-07,83.4,83.62,83.72,83.08,6700.0,0.0022,1
