Date,Price,Open,High,Low,Vol.,Change %,direction
2017-06-13,127.5,128.95,129.075,127.1,2660.0,-0.0066,-1
2017-06-12,128.35,131.35,131.35,128.25,4910.0,-0.022099999999999998,-1
2017-06-09,131.25,131.2,131.7,130.475,3770.0,-0.001,-1
2017-06-08,131.375,131.725,132.75,131.225,4800.0,0.0013,1
2017-06-07,131.2,130.325,132.325,129.75,5780.0,0.0077,1
2017-06-06,130.2,133.225,134.225,129.55,7690.0,-0.0144,-1
2017-06-05,132.1,131.1,132.675,130.725,7380.0,0.0097,1
2017-06-02,130.825,129.5,131.575,128.575,16720.0,0.026699999999999998,1
2017-06-01,127.425,124.75,127.425,124.65,10670.0,0.0241,1
2017-05-31,124.425,123.35,124.6,123.025,10650.0,0.0118,1
2017-05-30,122.975,122.575,123.25,122.2,10070.0,0.0022,1
2017-05-26,122.7,124.1,124.625,122.125,12300.0,-0.009899999999999999,-1
2017-05-25,123.925,122.975,124.0,122.15,11940.0,0.0147,1
2017-05-24,122.125,122.85,122.875,120.8,13350.0,-0.0077,-1
2017-05-23,123.075,123.825,124.35,122.6,11650.0,-0.0069,-1
2017-05-22,123.925,123.7,125.125,123.15,14760.0,0.0038,1
2017-05-19,123.45,123.325,124.05,122.475,15020.0,0.0043,1
2017-05-18,122.925,121.75,123.9,121.2,21660.0,0.0039000000000000003,1
2017-05-17,122.45,122.4,123.45,121.75,28940.0,0.0045000000000000005,1
2017-05-16,121.9,122.275,122.875,120.575,23850.0,-0.0045000000000000005,-1
2017-05-15,122.45,125.65,125.725,122.175,23130.0,-0.0218,-1
2017-05-12,125.175,125.725,126.875,124.2,42480.0,0.0101,1
2017-05-11,123.925,125.225,125.25,121.325,48410.0,-0.0022,-1
2017-05-10,124.2,124.975,125.125,122.225,57570.0,-0.0062,-1
2017-05-09,124.975,128.0,129.625,124.775,61670.0,-0.0219,-1
2017-05-08,127.775,126.95,128.925,126.05,69090.0,-0.0040999999999999995,-1
2017-05-05,128.3,131.3,131.35,128.3,47540.0,-0.022799999999999997,-1
2017-05-04,131.3,134.5,134.55,130.575,67880.0,0.0096,1
2017-05-03,130.05,127.05,130.05,127.0,71950.0,0.0236,1
2017-05-02,127.05,124.1,127.125,124.075,57470.0,0.0236,1
2017-05-01,124.125,124.625,125.325,123.65,37240.0,-0.1005,-1
