Price T-1,headline_positiveness,headline_negativeness,Price
13.61,0.0,0.0,13.565
13.565,0.0,0.0,13.585
13.585,0.06799999999999999,0.0,13.54
13.54,0.0,0.0,13.525
13.525,0.0,0.0,13.615
13.615,0.222,0.16075,13.695
13.695,0.0,0.09866666666666668,13.605
13.605,0.0,0.0,13.39
13.39,0.115,0.0,13.305
13.305,0.08875,0.0,13.33
13.33,0.1825,0.0,13.43
13.43,0.0,0.14800000000000002,13.425
13.425,0.0,0.20600000000000002,13.435
13.435,0.0,0.623,13.385
13.365,0.196,0.0,13.425
13.425,0.2602,0.0,13.415
13.415,0.0,0.355,13.515
13.515,0.0,0.0,13.5
13.5,0.0,0.0,13.455
13.455,0.0,0.0,13.405
13.405,0.0,0.0,13.03
13.03,0.0,0.10300000000000001,12.88
12.88,0.0,0.0612,12.78
12.78,0.0456,0.1696,12.845
12.845,0.0,0.0,12.975
12.975,0.0,0.158,13.16
13.16,0.0,0.102,13.12
13.12,0.0,0.0,13.615
13.615,0.0,0.05266666666666667,13.95
13.95,0.0,0.166,14.29
14.29,0.0,0.0,13.92
13.92,0.0,0.079,13.285
13.235,0.13733333333333336,0.0,13.28
13.28,0.19,0.0,13.625
13.625,0.22525,0.042,13.77
13.77,0.0,0.1275,13.97
13.97,0.0,0.0,14.095
14.095,0.0,0.12599999999999995,14.035
14.035,0.0,0.0,14.055
14.055,0.0,0.0,14.245
14.245,0.0,0.0,14.55
14.68,0.0972857142857143,0.033,14.34
14.315,0.0,0.0,14.52
14.325,0.0,0.0,14.28
14.28,0.15175,0.0,14.19
14.19,0.07400000000000001,0.0385,14.325
14.325,0.2465,0.147,14.495
14.495,0.10325,0.042,14.56
14.56,0.10300000000000001,0.0,15.14
15.14,0.14555555555555555,0.1217777777777778,15.825
16.675,0.355,0.0,16.61
16.61,0.28,0.0,16.975
16.975,0.12833333333333333,0.07433333333333332,16.86
16.86,0.293,0.0,18.0
18.0,0.0,0.1134,17.155
17.155,0.0,0.0,16.775
16.2,0.0,0.48700000000000004,16.145
16.145,0.1095,0.19283333333333333,16.69
16.69,0.0612,0.1104,16.85
16.85,0.0,0.0,16.7
16.7,0.022,0.11900000000000001,16.81
16.81,0.1284,0.1052,17.225
17.225,0.0,0.0,17.42
17.42,0.07400000000000001,0.0,17.42
17.42,0.0,0.0,16.015
16.07,0.02266666666666667,0.09616666666666666,16.07
16.07,0.0,0.245,16.085
16.085,0.0,0.0518,16.04
16.04,0.08166666666666668,0.06966666666666667,16.05
16.05,0.174,0.0,16.24
16.24,0.0,0.1155,16.36
16.36,0.0,0.17466666666666664,16.885
16.885,0.0,0.0,17.215
17.215,0.0,0.0,18.115
18.115,0.08633333333333333,0.06933333333333333,19.065
19.065,0.0,0.0,20.565
20.565,0.07875,0.0,22.065
22.065,0.1635,0.0,20.565
20.565,0.3455,0.0,19.065
19.065,0.0,0.10466666666666667,17.565
17.565,0.2463333333333333,0.0,16.065
16.065,0.1615,0.0315,14.565
14.565,0.0785,0.0,16.065
16.065,0.0,0.1385,16.68
16.68,0.0,0.077,15.73
15.73,0.0888,0.0,14.545
14.04,0.0,0.0,14.02
14.02,0.111,0.08633333333333333,14.0
14.0,0.20425,0.04825,14.06
14.06,0.0,0.1905,13.94
13.94,0.0888,0.15339999999999998,13.555
13.555,0.201,0.0,13.57
13.57,0.106,0.0,13.7
13.7,0.111,0.179,14.505
14.505,0.1912,0.0,15.94
15.94,0.268,0.244,16.525
16.525,0.0,0.0,16.415
16.415,0.17600000000000002,0.06466666666666666,16.52
16.52,0.0,0.0,16.315
16.315,0.1375714285714286,0.0,16.315
16.315,0.0,0.0,16.155
16.155,0.0,0.1665,16.18
16.18,0.1885,0.0,16.18
11.79,0.0,0.05,11.825
11.825,0.0,0.0,11.815
11.815,0.0,0.1325,11.805
11.87,0.111,0.063,11.835
11.835,0.14800000000000002,0.0,11.805
11.805,0.08875,0.16875,11.64
11.64,0.11699999999999999,0.0995,11.425
11.425,0.0,0.11900000000000001,11.385
11.385,0.06333333333333334,0.07400000000000001,11.535
11.535,0.43700000000000006,0.0,11.595
11.595,0.0,0.0,11.59
11.59,0.0,0.11833333333333332,11.57
11.57,0.0,0.1385,11.68
11.68,0.07533333333333334,0.08166666666666668,11.48
11.48,0.0,0.0,11.525
11.525,0.0,0.0,11.71
11.71,0.12,0.03,11.68
11.68,0.2025,0.1155,11.78
11.78,0.0,0.1445,11.755
11.755,0.096,0.10099999999999999,11.89
11.89,0.0,0.14300000000000002,11.975
11.975,0.07966666666666666,0.13733333333333336,11.92
11.92,0.0,0.0,12.04
12.04,0.19311111111111112,0.039444444444444435,12.165
12.165,0.0,0.0,12.3
12.26,0.0,0.0,12.02
12.02,0.0,0.34550000000000003,12.255
12.255,0.055000000000000014,0.1564,12.62
12.62,0.0,0.452,12.32
12.25,0.265,0.147,12.39
12.39,0.06342857142857143,0.07485714285714286,12.445
12.445,0.0,0.0,12.5
12.5,0.239,0.0,12.555
12.555,0.184,0.0,12.54
12.54,0.11,0.029875,12.58
12.58,0.1755,0.0,12.215
12.215,0.155,0.0,12.215
12.215,0.0,0.0,12.15
12.15,0.09433333333333332,0.14833333333333334,12.16
12.16,0.174,0.0,12.25
12.25,0.41200000000000003,0.0,12.515
12.515,0.0,0.0,12.22
12.22,0.0,0.0,12.52
12.52,0.0,0.05833333333333333,12.49
12.49,0.04933333333333333,0.11866666666666667,12.56
12.56,0.1985,0.0,12.45
12.46,0.16,0.0,12.51
12.51,0.0,0.0,12.475
12.475,0.11425,0.0395,12.51
12.51,0.0,0.0,12.55
12.695,0.14800000000000002,0.0,12.625
12.625,0.281,0.172,12.66
12.66,0.14123076923076922,0.05015384615384615,12.655
12.655,0.0,0.0,12.465
12.465,0.0,0.0,12.305
12.305,0.0,0.0,12.235
12.235,0.13614285714285715,0.0,12.43
12.515,0.0,0.0,12.375
12.375,0.0,0.0,12.45
12.45,0.0,0.1155,12.24
12.195,0.09757142857142856,0.0,12.22
12.22,0.239,0.0,12.345
12.345,0.0,0.0,12.29
12.29,0.0,0.0,12.48
12.48,0.20600000000000002,0.0715,12.47
12.47,0.20737500000000006,0.0355,12.47
12.47,0.0,0.0,12.525
12.525,0.0,0.0,12.545
12.545,0.12275,0.091,12.49
12.67,0.0,0.149,12.415
12.415,0.0,0.185,12.39
12.39,0.1602,0.0,12.285
12.285,0.08633333333333333,0.07766666666666668,12.23
12.23,0.0555,0.028875,12.05
12.05,0.17800000000000002,0.0,12.05
12.05,0.0,0.0,12.28
12.45,0.02225,0.068,12.44
12.44,0.0,0.0,12.465
12.465,0.0,0.0,12.44
12.44,0.2405,0.0,12.39
12.39,0.524,0.0,12.445
12.445,0.0,0.0,12.675
12.555,0.04633333333333334,0.07744444444444444,12.53
12.53,0.0,0.0,12.45
12.325,0.19433333333333333,0.0,12.225
12.31,0.0,0.1295,12.33
12.33,0.1235,0.0,12.365
12.365,0.13820000000000002,0.0378,12.4
12.4,0.0,0.0,12.47
12.47,0.0,0.0,12.415
12.415,0.1195,0.0,12.33
12.33,0.195,0.0,12.34
12.34,0.08399999999999999,0.0,12.585
12.585,0.2185,0.0,12.58
12.58,0.0,0.0,12.36
12.36,0.0,0.231,12.365
12.365,0.0,0.0,12.39
12.39,0.0,0.0,12.28
12.453,0.0,0.0,11.995
11.995,0.0,0.20800000000000002,12.205
12.205,0.0,0.0,12.205
