Price T-1,content_positiveness,content_negativeness,Price
12.14,0.254,0.07400000000000001,12.335
12.335,0.14300000000000002,0.08,12.435
12.435,0.0985,0.027999999999999997,12.41
12.44,0.124,0.075875,12.405
12.405,0.17800000000000002,0.0285,12.46
12.46,0.139,0.0328,12.53
12.53,0.11925,0.037000000000000005,12.55
12.55,0.1485,0.1185,12.5
12.5,0.11908333333333332,0.07654166666666666,12.445
12.445,0.10699999999999997,0.045,12.325
12.39,0.09366666666666668,0.029333333333333336,12.285
12.285,0.053,0.033,12.25
12.25,0.0998,0.07200000000000001,11.95
11.95,0.13199999999999998,0.04133333333333333,12.015
12.015,0.13833333333333336,0.035666666666666666,11.855
11.855,0.056,0.052000000000000005,11.96
11.96,0.11536363636363635,0.07418181818181817,12.02
12.02,0.188,0.06275,11.965
11.965,0.063,0.0,11.89
11.89,0.13733333333333336,0.05566666666666666,11.95
11.95,0.09425,0.07275,12.39
12.39,0.11933333333333335,0.07111111111111112,12.42
12.42,0.10233333333333333,0.068,12.265
12.265,0.09700000000000003,0.04,12.3
12.3,0.14183333333333334,0.05916666666666666,12.472999999999999
12.472999999999999,0.08966666666666667,0.053,12.315
12.315,0.12169230769230767,0.0766923076923077,12.418
12.418,0.037000000000000005,0.009000000000000001,12.338
12.338,0.09699999999999999,0.02575,12.293
12.293,0.1234,0.0604,12.275
12.275,0.11599999999999999,0.054000000000000006,12.345
12.345,0.1152222222222222,0.06711111111111112,12.41
12.41,0.136,0.10099999999999999,12.46
12.46,0.13175,0.013999999999999999,12.285
12.285,0.1574,0.0314,12.205
12.205,0.1161,0.0733,12.315
12.325,0.1568,0.086,12.36
12.36,0.121,0.0365,12.46
12.46,0.1325,0.01,12.445
12.445,0.09322222222222222,0.05388888888888889,12.445
12.445,0.1006,0.0988,12.355
12.355,0.063,0.0,12.31
12.31,0.11283333333333335,0.03316666666666667,12.385
12.385,0.159,0.057,12.42
12.42,0.10611111111111113,0.07066666666666667,12.39
12.39,0.103,0.0795,12.495
12.82,0.11666666666666665,0.035,12.775
12.775,0.109,0.08900000000000001,12.805
12.805,0.12317647058823533,0.0698235294117647,12.885
12.885,0.11900000000000001,0.129,13.11
13.11,0.1165,0.039,13.055
13.055,0.1795,0.008,13.155
13.155,0.0935,0.052000000000000005,13.175
13.175,0.14144444444444446,0.083,13.08
13.08,0.12625000000000006,0.035,12.99
13.065,0.1535,0.057,13.13
13.13,0.024,0.051,13.105
13.105,0.11616666666666665,0.08566666666666667,12.71
12.71,0.174,0.067,12.81
12.81,0.11875,0.07225,12.785
12.785,0.183,0.035750000000000004,12.635
12.635,0.14415384615384613,0.05315384615384617,12.755
13.01,0.161,0.109,12.68
12.68,0.1245,0.0225,12.53
12.53,0.1542857142857143,0.04271428571428572,12.525
12.525,0.11028571428571428,0.05314285714285714,12.45
12.45,0.12007142857142858,0.06764285714285714,12.355
12.355,0.13471428571428573,0.057857142857142864,12.485
12.485,0.1722,0.0388,12.523
12.523,0.1435,0.035,12.485
12.485,0.1875,0.0305,12.55
12.55,0.11136363636363636,0.07081818181818181,12.5
12.5,0.14833333333333334,0.07966666666666668,12.325
12.325,0.1395,0.0395,12.23
12.23,0.1705,0.04075,12.33
12.33,0.07300000000000001,0.083,11.92
11.92,0.12185714285714284,0.07214285714285715,11.56
11.56,0.063,0.0,11.565
11.565,0.12300000000000001,0.053333333333333316,11.46
11.46,0.094,0.06050000000000001,11.66
11.66,0.11740000000000002,0.068,11.56
11.56,0.1158,0.07200000000000001,11.445
11.445,0.061,0.0,11.215
11.215,0.14683333333333334,0.047500000000000014,10.945
10.945,0.09066666666666667,0.06966666666666667,11.555
11.555,0.1285,0.06775,11.215
11.215,0.114,0.11199999999999999,11.18
11.18,0.07400000000000001,0.08650000000000001,11.64
11.64,0.09533333333333334,0.064,11.925
11.925,0.124,0.069,12.09
12.09,0.13416666666666666,0.07358333333333332,12.305
12.305,0.134,0.085,12.36
12.36,0.1,0.0635,12.745
12.745,0.12300000000000001,0.09162499999999997,12.21
12.21,0.066,0.0,12.65
12.65,0.11440000000000003,0.0902,12.695
12.695,0.0825,0.0435,12.6
12.6,0.09766666666666668,0.05833333333333333,12.47
12.47,0.134,0.021,12.505
12.505,0.0945,0.054000000000000006,11.7
11.7,0.0807,0.07289999999999999,11.42
11.42,0.14400000000000002,0.08499999999999999,11.61
11.61,0.1315,0.06075,11.795
11.795,0.15675,0.056500000000000015,11.603
11.603,0.11171428571428572,0.06142857142857144,11.865
11.865,0.10466666666666667,0.10966666666666668,12.115
12.115,0.08333333333333333,0.037000000000000005,12.15
12.15,0.155,0.03233333333333333,11.873
11.873,0.1135,0.09925,11.865
11.865,0.11688888888888888,0.06811111111111111,11.898
11.898,0.1256,0.0384,11.815
12.045,0.125,0.0512,12.01
12.01,0.1275,0.06725,11.825
11.825,0.1377142857142857,0.07971428571428572,11.865
11.865,0.16366666666666665,0.04033333333333333,11.93
11.93,0.09966666666666668,0.04733333333333334,11.99
11.99,0.097,0.026000000000000002,12.055
12.055,0.045500000000000006,0.059,12.045
12.045,0.11614285714285714,0.07571428571428572,12.0
12.0,0.12266666666666665,0.03033333333333333,12.005
11.955,0.1395,0.0155,11.915
11.915,0.10644444444444444,0.07733333333333332,11.875
11.63,0.1625,0.0675,11.495
11.495,0.1022,0.069,11.275
11.275,0.14300000000000002,0.016,10.91
10.91,0.0955,0.0415,10.65
10.65,0.106,0.09066666666666667,10.74
10.74,0.113,0.036000000000000004,10.55
10.55,0.09766666666666668,0.03966666666666666,10.305
10.305,0.1245,0.008,10.195
10.195,0.115,0.04357142857142858,10.325
10.325,0.11575,0.0805,10.46
10.46,0.113,0.076,10.35
10.35,0.10433333333333332,0.050333333333333334,10.265
10.265,0.155,0.0235,10.54
10.54,0.05775,0.0605,10.8
10.8,0.14250000000000002,0.0425,10.785
10.785,0.16466666666666668,0.02633333333333333,10.51
10.51,0.165,0.05233333333333332,10.595
10.595,0.083,0.011000000000000001,10.81
10.81,0.1368888888888889,0.06777777777777777,10.67
10.67,0.099,0.054000000000000006,10.83
10.83,0.209,0.077,10.85
10.85,0.096,0.1095,10.705
10.705,0.1104,0.07,10.775
10.775,0.106,0.077,10.94
10.94,0.1145,0.054000000000000006,10.925
10.925,0.13,0.04766666666666667,10.753
10.753,0.1193125,0.082125,10.76
10.773,0.14300000000000002,0.0445,10.482999999999999
10.482999999999999,0.13640000000000002,0.0644,10.3
10.3,0.16966666666666666,0.052999999999999985,10.045
10.045,0.0935,0.08325,9.795
9.875,0.12975,0.04825,9.88
9.83,0.1175,0.0315,9.875
9.875,0.132,0.0,9.785
9.785,0.09916666666666668,0.0745,9.785
9.785,0.185,0.121,9.78
9.78,0.139,0.027999999999999997,10.135
10.135,0.159,0.01275,10.265
10.265,0.1134,0.07020000000000001,10.49
10.78,0.0675,0.031,10.82
10.82,0.0948,0.0446,10.875
10.875,0.2165,0.0845,10.95
10.95,0.08987500000000001,0.08175,10.935
10.935,0.09957142857142856,0.061857142857142874,10.685
10.685,0.1065,0.0885,10.685
10.685,0.063,0.0,10.75
10.75,0.13799999999999998,0.08533333333333333,10.885
10.885,0.095,0.038,10.96
10.96,0.11164285714285717,0.06399999999999999,10.96
10.96,0.12300000000000001,0.076,11.035
11.035,0.11699999999999999,0.042,10.835
10.835,0.08866666666666667,0.04133333333333333,10.82
10.82,0.157,0.0,10.855
10.855,0.1046923076923077,0.07161538461538461,10.795
10.795,0.135,0.015,10.73
10.73,0.10099999999999999,0.02,10.475
10.475,0.1197142857142857,0.03728571428571428,10.44
10.44,0.018000000000000002,0.051,10.58
10.58,0.12057142857142855,0.076,10.635
10.635,0.135,0.073,10.74
10.74,0.09933333333333333,0.035666666666666666,10.793
10.793,0.14355555555555555,0.06344444444444446,10.67
10.67,0.0936,0.07200000000000001,10.7
10.7,0.099,0.08355555555555555,10.623
10.623,0.104,0.076,10.62
10.62,0.1136,0.07980000000000001,10.668
10.668,0.13799999999999998,0.10333333333333332,10.875
10.875,0.11925,0.0405,10.9
10.9,0.10825,0.07575000000000001,10.74
10.74,0.13574999999999998,0.085,10.89
10.89,0.129,0.0695,10.77
10.77,0.1356,0.0394,10.735
10.735,0.11199999999999999,0.05328571428571429,10.785
10.785,0.063,0.0,10.76
10.75,0.14300000000000002,0.05542857142857143,10.845
10.845,0.124,0.073,10.82
10.82,0.1022,0.08459999999999998,10.915
10.915,0.165,0.10400000000000001,10.885
10.885,0.063,0.0,10.98
10.98,0.192,0.114,10.975
10.975,0.12211111111111113,0.07200000000000001,10.82
10.82,0.11011111111111113,0.07455555555555557,10.83
10.83,0.15866666666666665,0.11366666666666665,10.77
10.77,0.10633333333333334,0.0628888888888889,10.665
10.665,0.08800000000000001,0.0225,10.645
10.645,0.13206666666666667,0.08613333333333335,10.55
10.45,0.11866666666666667,0.045999999999999985,10.575
10.555,0.11114285714285714,0.06857142857142857,10.53
10.53,0.057,0.019,10.5
10.5,0.12316666666666665,0.08483333333333333,10.525
10.525,0.184,0.07400000000000001,10.55
10.55,0.113,0.031,10.42
10.42,0.1205,0.046,10.31
10.31,0.1236,0.0748,10.125
10.125,0.037000000000000005,0.054000000000000006,10.055
10.055,0.19466666666666665,0.10033333333333333,10.095
10.095,0.179,0.0,10.357999999999999
10.357999999999999,0.12254545454545455,0.06954545454545455,10.17
10.17,0.1205,0.1815,10.49
10.49,0.129,0.0,10.665
10.665,0.024,0.073,10.73
10.73,0.14772727272727273,0.08827272727272728,10.812999999999999
10.847999999999999,0.08466666666666668,0.07233333333333332,10.78
10.78,0.12,0.034,10.55
10.55,0.096,0.092,10.38
10.38,0.12366666666666665,0.05433333333333334,10.465
10.465,0.11400000000000003,0.0575,10.5
10.5,0.225,0.073,10.625
10.625,0.114,0.0485,10.65
10.65,0.076,0.036000000000000004,10.76
10.76,0.10683333333333334,0.0815,10.675
10.675,0.175,0.028999999999999998,10.67
10.67,0.12633333333333333,0.08133333333333333,10.72
10.72,0.0755,0.022000000000000002,10.725
10.725,0.10099999999999999,0.040999999999999995,10.63
10.63,0.128,0.0838,10.61
10.61,0.076,0.021,10.65
10.68,0.12,0.02,10.735
10.735,0.16266666666666665,0.06433333333333334,10.575
10.575,0.11675,0.07,10.5
10.5,0.12075,0.05125,10.365
10.365,0.122,0.037333333333333336,10.27
10.27,0.044000000000000004,0.0755,10.25
10.25,0.11900000000000001,0.066,10.26
10.26,0.12775,0.092125,10.185
10.185,0.11379999999999997,0.0394,9.995
9.995,0.081,0.031,9.865
10.035,0.1162,0.0886,10.21
10.21,0.1058,0.057399999999999986,10.19
10.1,0.129,0.081,10.365
10.365,0.19275,0.0165,10.285
10.285,0.1244,0.0978,10.395
10.395,0.17600000000000002,0.07533333333333334,10.533
10.533,0.09666666666666668,0.04766666666666667,10.44
10.44,0.16399999999999998,0.0275,10.475
10.475,0.14675,0.043,10.625
10.625,0.11607142857142855,0.08785714285714286,10.54
10.54,0.16599999999999998,0.068,10.812999999999999
10.812999999999999,0.11116666666666668,0.060666666666666674,10.685
10.685,0.11266666666666665,0.01533333333333333,10.75
10.75,0.1555,0.034,10.82
10.82,0.1245,0.071375,10.758
10.758,0.161,0.03666666666666667,10.725
10.725,0.127,0.042,10.715
10.715,0.1195,0.01575,10.78
10.94,0.08625,0.08025,11.085
11.085,0.037000000000000005,0.035,11.21
11.21,0.09175,0.045250000000000005,11.165
11.165,0.14400000000000002,0.0,11.26
11.26,0.08966666666666667,0.036666666666666674,11.145
11.145,0.08957142857142858,0.06371428571428571,10.905
10.905,0.07966666666666666,0.11366666666666665,10.85
10.85,0.10225,0.06525,10.86
10.86,0.14433333333333334,0.03666666666666667,10.795
10.795,0.16475,0.0715,10.67
10.67,0.1217142857142857,0.07457142857142858,10.55
10.55,0.149,0.077,10.515
10.515,0.09428571428571428,0.07542857142857143,10.42
10.42,0.12383333333333335,0.0275,10.29
10.29,0.221,0.07400000000000001,10.235
10.235,0.07775000000000001,0.08800000000000001,10.285
10.285,0.086,0.0565,10.46
10.46,0.11825,0.0215,10.555
10.555,0.17800000000000002,0.023,10.515
10.515,0.11633333333333333,0.09600000000000003,10.48
10.48,0.163,0.07700000000000001,10.425
10.425,0.0995,0.07550000000000001,10.45
10.45,0.1855,0.0,10.225
10.225,0.12874999999999998,0.03875,10.16
10.16,0.1008,0.0876,10.16
10.16,0.154,0.062,10.195
10.195,0.10300000000000001,0.06333333333333334,10.315
10.315,0.16266666666666665,0.03,10.275
10.275,0.136,0.069,10.255
10.255,0.102625,0.098625,10.69
10.69,0.184,0.0435,10.47
10.47,0.15,0.07100000000000001,10.722999999999999
10.722999999999999,0.1815,0.05775,10.645
10.645,0.1185,0.07974999999999999,10.95
10.95,0.1112857142857143,0.06764285714285714,10.927999999999999
10.927999999999999,0.052000000000000005,0.07200000000000001,10.993
10.993,0.10225,0.0295,10.72
10.72,0.1285,0.016,10.815
10.815,0.1315,0.0635,10.915
10.915,0.11833333333333332,0.09533333333333333,10.905
10.905,0.096,0.059000000000000004,11.07
11.07,0.07133333333333333,0.016666666666666666,11.225
11.225,0.13414285714285715,0.05,11.31
11.31,0.09275,0.09225,11.335
11.335,0.117375,0.073125,11.55
11.55,0.069,0.10800000000000001,11.555
11.555,0.18600000000000003,0.051,11.65
11.65,0.11414285714285713,0.065,11.715
11.66,0.1265,0.1355,11.455
11.455,0.063,0.0,11.695
11.695,0.114,0.0155,11.68
11.68,0.14866666666666667,0.07966666666666666,11.645
11.645,0.115,0.08025,11.735
11.735,0.107,0.141,11.725
11.725,0.07625,0.055999999999999994,11.77
11.77,0.12425,0.05125,11.575
11.575,0.094,0.06766666666666668,11.74
11.74,0.12,0.07383333333333332,11.65
11.65,0.14466666666666667,0.032,11.64
11.64,0.10099999999999999,0.0504,11.615
11.615,0.11075,0.03075,11.565
11.565,0.147,0.047,11.365
11.365,0.09345454545454546,0.06281818181818183,11.225
11.225,0.12433333333333335,0.03233333333333333,11.295
11.18,0.14033333333333334,0.04933333333333334,11.055
11.055,0.107,0.0415,11.0
11.0,0.076625,0.083625,11.14
11.14,0.11166666666666668,0.05433333333333334,11.275
11.275,0.159,0.0515,11.538
11.538,0.196,0.0175,10.97
10.97,0.11671428571428573,0.06428571428571428,11.1
11.1,0.1515,0.07,11.503
11.503,0.13399999999999998,0.06333333333333334,11.705
11.705,0.1436666666666667,0.055999999999999994,11.87
11.87,0.132,0.107,11.655
11.655,0.099,0.053125,11.665
11.665,0.0935,0.0935,11.68
11.68,0.1545,0.0105,11.885
11.885,0.1476666666666667,0.07366666666666667,11.785
11.785,0.1,0.063,11.815
11.815,0.13566666666666666,0.11933333333333332,11.89
11.89,0.151,0.06,11.945
11.945,0.06799999999999999,0.017666666666666667,11.92
11.92,0.13366666666666668,0.05533333333333334,11.97
11.97,0.1745,0.0755,12.035
12.035,0.0896,0.08020000000000001,12.125
12.125,0.17800000000000002,0.084,12.195
12.195,0.13274999999999998,0.07575000000000001,12.31
12.31,0.15000000000000002,0.0365,12.095
12.095,0.136,0.03966666666666667,11.945
11.945,0.0715,0.109,11.95
11.95,0.065,0.092,11.705
11.705,0.0914,0.0344,11.43
11.43,0.1488,0.05860000000000001,11.34
11.34,0.1285,0.0555,11.37
11.37,0.09300000000000001,0.0955,11.355
11.355,0.14400000000000002,0.10400000000000001,11.37
11.37,0.11314285714285713,0.09957142857142856,11.57
11.57,0.11066666666666668,0.075,11.455
11.455,0.159,0.08333333333333333,11.5
11.5,0.1115,0.0615,11.32
11.32,0.083,0.066,11.2
11.2,0.11199999999999999,0.061,11.03
11.03,0.1198,0.0272,10.98
10.98,0.08581818181818182,0.11827272727272728,10.91
10.91,0.06333333333333334,0.06849999999999999,10.87
10.87,0.11699999999999999,0.11599999999999999,10.98
10.98,0.07533333333333334,0.048000000000000015,11.22
11.22,0.11033333333333334,0.091,11.15
11.15,0.14633333333333334,0.057666666666666665,11.335
11.335,0.08025,0.08375,11.56
11.56,0.196,0.055999999999999994,11.67
11.67,0.12275,0.07400000000000001,11.97
11.99,0.15449999999999994,0.08750000000000001,11.69
11.69,0.06833333333333333,0.013000000000000001,11.963
11.68,0.138,0.0,11.765
11.765,0.11266666666666668,0.10866666666666668,11.845
11.845,0.106,0.0732,11.935
11.935,0.146,0.084,12.232999999999999
12.232999999999999,0.08149999999999999,0.013999999999999999,12.215
12.215,0.11675,0.07050000000000001,12.275
12.275,0.09975,0.055,12.31
12.365,0.058,0.0545,12.315
12.315,0.11440000000000003,0.047,12.06
12.06,0.1135,0.0315,12.0
12.0,0.13225,0.04925,11.895
11.895,0.078,0.0755,12.08
12.08,0.151,0.11800000000000001,12.155
12.155,0.098,0.042,12.015
12.015,0.166,0.0435,11.87
11.87,0.172,0.05033333333333333,11.715
11.715,0.1072,0.068,11.715
11.715,0.11699999999999999,0.057999999999999996,11.66
11.66,0.11800000000000001,0.0205,11.645
