Price T-1,headline_positiveness,headline_negativeness,Price
445.75,0.16125,0.0685,437.5
437.5,0.0904,0.0518,437.75
437.75,0.0484,0.1076,434.5
434.5,0.0696,0.08560000000000001,442.5
442.5,0.0432,0.0,444.5
444.5,0.06125,0.052000000000000005,442.0
442.0,0.23666666666666664,0.0,448.75
448.75,0.08,0.13624999999999998,444.0
444.0,0.0838,0.0,442.75
442.75,0.0,0.0,449.5
449.5,0.24,0.11875,452.75
452.75,0.0,0.1172,449.5
449.5,0.17466666666666664,0.08783333333333332,454.0
454.0,0.0,0.11966666666666664,453.5
453.5,0.0,0.259,461.5
461.5,0.0385,0.14,454.75
454.75,0.0,0.18033333333333326,448.25
448.25,0.033857142857142856,0.033,444.75
444.75,0.0,0.06475,448.5
448.5,0.23225,0.0,442.5
442.5,0.065,0.09583333333333333,441.25
441.25,0.0,0.05775,444.0
444.0,0.081,0.0,436.0
436.0,0.08975,0.13374999999999998,435.88
435.88,0.06125,0.15975,433.5
433.5,0.10011111111111112,0.0,430.25
430.25,0.0,0.185,439.75
439.75,0.0,0.0908,436.25
436.25,0.0,0.25075000000000003,434.75
434.75,0.078,0.0,430.0
430.0,0.0,0.077,432.75
432.75,0.0,0.09233333333333334,425.88
425.88,0.109,0.168,437.25
437.25,0.0,0.0,437.75
437.75,0.13599999999999998,0.073,435.0
435.0,0.0905,0.052000000000000005,431.75
431.75,0.0,0.185,427.0
427.0,0.0795,0.1575,425.25
425.25,0.0,0.0,418.5
418.5,0.046200000000000005,0.0,418.5
418.5,0.0,0.0,425.75
425.75,0.09133333333333334,0.0,425.25
425.25,0.09133333333333334,0.0,431.0
431.0,0.0,0.1025,427.0
427.0,0.034571428571428565,0.03314285714285715,426.5
426.5,0.0,0.10625,428.75
428.75,0.0,0.215,431.75
